scenario,calibration,exit_mode,replication,seed,survival_rate,mean_welfare
supply_quota,low,endogenous,135,69404,0.8333,79.2868
supply_quota,low,endogenous,136,221232,0.7667,66.4745
supply_quota,low,endogenous,137,957493,0.5667,59.3404
supply_quota,low,endogenous,138,988713,0.8333,76.2774
supply_quota,low,endogenous,139,594732,0.9667,80.7913
supply_quota,low,endogenous,140,918939,0.6667,68.8726
supply_quota,low,endogenous,141,752788,0.8667,76.4039
supply_quota,low,endogenous,142,329964,0.8,70.0542
supply_quota,low,endogenous,143,222956,0.7333,67.3898
supply_quota,low,endogenous,144,687278,0.5667,60.1229
supply_quota,low,endogenous,145,523482,0.9333,79.2142
supply_quota,low,endogenous,146,414851,0.4,49.1395
supply_quota,low,endogenous,147,927658,0.7667,70.2295
supply_quota,low,endogenous,148,958973,0.9667,81.7357
supply_quota,low,endogenous,149,674080,0.8333,77.0084
supply_quota,low,endogenous,150,481142,0.8,76.3736
supply_quota,low,endogenous,151,149812,0.9667,75.5971
supply_quota,low,endogenous,152,277747,0.4,56.4801
supply_quota,low,endogenous,153,146414,0.6,64.727
supply_quota,low,endogenous,154,258608,1.0,80.7676
supply_quota,low,endogenous,155,781178,0.8667,66.4032
supply_quota,low,endogenous,156,588638,0.9,81.9523
supply_quota,low,endogenous,157,565159,0.8333,76.503
supply_quota,low,endogenous,158,275505,0.8333,80.9995
supply_quota,low,endogenous,159,783301,0.6,70.1332
supply_quota,low,endogenous,160,612983,0.8333,69.7351
supply_quota,low,endogenous,161,449246,0.8667,78.9253
supply_quota,low,endogenous,162,941436,0.7333,69.7405
supply_quota,low,endogenous,163,611879,0.8,70.9724
supply_quota,low,endogenous,164,418802,0.7333,67.5838
supply_quota,low,endogenous,165,379581,0.7667,77.6981
supply_quota,low,endogenous,166,229975,0.9333,82.7455
supply_quota,low,endogenous,167,145052,0.9,77.2519
supply_quota,low,endogenous,168,534278,0.8667,79.4362
supply_quota,low,endogenous,169,517489,0.7,79.5676
supply_quota,low,endogenous,170,95326,0.6667,66.9549
supply_quota,low,endogenous,171,792496,0.9,75.7405
supply_quota,low,endogenous,172,49406,0.7333,70.1151
supply_quota,low,endogenous,173,902932,0.9,78.0773
supply_quota,low,endogenous,174,114976,0.7333,68.212
supply_quota,low,endogenous,175,160266,0.9,77.9879
supply_quota,low,endogenous,176,657925,0.5,55.5464
supply_quota,low,endogenous,177,167754,0.9667,83.6474
supply_quota,low,endogenous,178,830556,0.9333,82.4516
supply_quota,low,endogenous,179,713537,0.6667,62.2182
supply_quota,low,endogenous,180,442667,0.8333,76.5704
supply_quota,low,endogenous,181,625381,0.6667,74.7716
supply_quota,low,endogenous,182,66614,0.5667,74.4494
supply_quota,low,endogenous,183,403458,0.9,78.0516
supply_quota,low,endogenous,184,400157,1.0,82.2281
supply_quota,low,endogenous,185,624835,0.7333,69.1545
supply_quota,low,endogenous,186,490786,0.6333,66.0134
supply_quota,low,endogenous,187,554817,0.5667,65.133
supply_quota,low,endogenous,188,263627,0.8,72.8649
supply_quota,low,endogenous,189,580100,0.4667,44.2401
supply_quota,low,endogenous,190,902593,0.8,73.6019
supply_quota,low,endogenous,191,988211,0.6,75.7672
supply_quota,low,endogenous,192,12039,0.8667,76.8112
supply_quota,low,endogenous,193,713329,1.0,83.3495
supply_quota,low,endogenous,194,755732,0.7,67.7891
supply_quota,low,endogenous,195,120117,0.7333,73.4887
supply_quota,low,endogenous,196,714826,0.6,65.3944
supply_quota,low,endogenous,197,927768,0.3667,57.5571
supply_quota,low,endogenous,198,563055,0.3333,48.0527
supply_quota,low,endogenous,199,787353,0.6,65.4182
supply_quota,low,exogenous,0,670488,1.0,80.4513
supply_quota,low,exogenous,1,116740,1.0,79.606
supply_quota,low,exogenous,2,26226,1.0,77.065
supply_quota,low,exogenous,3,777573,1.0,81.5579
supply_quota,low,exogenous,4,288390,1.0,74.9043
supply_quota,low,exogenous,5,256788,1.0,87.4113
supply_quota,low,exogenous,6,234054,1.0,83.9291
supply_quota,low,exogenous,7,146317,1.0,81.9239
supply_quota,low,exogenous,8,772247,1.0,82.5354
supply_quota,low,exogenous,9,107474,1.0,85.9958
supply_quota,low,exogenous,10,709571,1.0,84.9425
supply_quota,low,exogenous,11,776647,1.0,86.5089
supply_quota,low,exogenous,12,935519,1.0,82.6816
supply_quota,low,exogenous,13,571859,1.0,82.7196
supply_quota,low,exogenous,14,91162,1.0,81.9132
supply_quota,low,exogenous,15,619177,1.0,76.8354
supply_quota,low,exogenous,16,442418,1.0,76.188
supply_quota,low,exogenous,17,33327,1.0,88.9864
supply_quota,low,exogenous,18,31245,1.0,82.0024
supply_quota,low,exogenous,19,98247,1.0,82.3694
supply_quota,low,exogenous,20,229259,1.0,83.6582
supply_quota,low,exogenous,21,243963,1.0,88.9852
supply_quota,low,exogenous,22,529904,1.0,87.7843
supply_quota,low,exogenous,23,631263,1.0,85.9611
supply_quota,low,exogenous,24,27825,1.0,80.2797
supply_quota,low,exogenous,25,588509,1.0,84.7827
supply_quota,low,exogenous,26,208497,1.0,81.2175
supply_quota,low,exogenous,27,750801,1.0,76.1908
supply_quota,low,exogenous,28,681454,1.0,83.9283
supply_quota,low,exogenous,29,735393,1.0,82.8079
supply_quota,low,exogenous,30,571413,1.0,85.6537
supply_quota,low,exogenous,31,439899,1.0,88.5429
supply_quota,low,exogenous,32,231149,1.0,74.7005
supply_quota,low,exogenous,33,471030,1.0,81.1694
supply_quota,low,exogenous,34,617890,1.0,87.026
supply_quota,low,exogenous,35,291705,1.0,89.4972
supply_quota,low,exogenous,36,848750,1.0,81.5031
supply_quota,low,exogenous,37,911528,1.0,82.3988
supply_quota,low,exogenous,38,6815,1.0,79.6948
supply_quota,low,exogenous,39,795668,1.0,83.8185
supply_quota,low,exogenous,40,844963,1.0,84.5805
supply_quota,low,exogenous,41,167415,1.0,84.9246
supply_quota,low,exogenous,42,732053,1.0,84.7593
supply_quota,low,exogenous,43,443144,1.0,75.5329
supply_quota,low,exogenous,44,356779,1.0,74.9994
supply_quota,low,exogenous,45,291370,1.0,79.9732
supply_quota,low,exogenous,46,163033,1.0,82.7593
supply_quota,low,exogenous,47,225773,1.0,82.5988
supply_quota,low,exogenous,48,800582,1.0,80.6406
supply_quota,low,exogenous,49,352945,1.0,88.5526
supply_quota,low,exogenous,50,107176,1.0,82.0776
supply_quota,low,exogenous,51,97252,1.0,81.468
supply_quota,low,exogenous,52,398383,1.0,81.2925
supply_quota,low,exogenous,53,101415,1.0,80.3326
supply_quota,low,exogenous,54,376418,1.0,86.2919
supply_quota,low,exogenous,55,888663,1.0,85.5839
supply_quota,low,exogenous,56,360664,1.0,77.0306
supply_quota,low,exogenous,57,633053,1.0,76.3659
supply_quota,low,exogenous,58,277371,1.0,82.6228
supply_quota,low,exogenous,59,846336,1.0,83.2042
supply_quota,low,exogenous,60,45562,1.0,83.82
supply_quota,low,exogenous,61,765180,1.0,81.0803
supply_quota,low,exogenous,62,481742,1.0,81.1945
supply_quota,low,exogenous,63,562276,1.0,80.5198
supply_quota,low,exogenous,64,130890,1.0,81.2746
supply_quota,low,exogenous,65,967097,1.0,84.1444
supply_quota,low,exogenous,66,396923,1.0,78.8094
supply_quota,low,exogenous,67,82628,1.0,82.7404
supply_quota,low,exogenous,68,578857,1.0,77.4115
supply_quota,low,exogenous,69,307420,1.0,80.6801
supply_quota,low,exogenous,70,869694,1.0,82.5942
supply_quota,low,exogenous,71,659177,1.0,77.6294
supply_quota,low,exogenous,72,648565,1.0,82.4571
supply_quota,low,exogenous,73,928464,1.0,83.3323
supply_quota,low,exogenous,74,903566,1.0,87.0869
supply_quota,low,exogenous,75,379202,1.0,88.4203
supply_quota,low,exogenous,76,605398,1.0,79.0304
supply_quota,low,exogenous,77,201630,1.0,77.1064
supply_quota,low,exogenous,78,738798,1.0,77.9725
supply_quota,low,exogenous,79,72934,1.0,85.7491
supply_quota,low,exogenous,80,48051,1.0,82.5879
supply_quota,low,exogenous,81,693385,1.0,75.3807
supply_quota,low,exogenous,82,238969,1.0,87.3675
supply_quota,low,exogenous,83,810621,1.0,85.5852
supply_quota,low,exogenous,84,303446,1.0,81.8747
supply_quota,low,exogenous,85,83668,1.0,84.1262
supply_quota,low,exogenous,86,896866,1.0,75.3952
supply_quota,low,exogenous,87,244099,1.0,79.914
supply_quota,low,exogenous,88,908574,1.0,84.7236
supply_quota,low,exogenous,89,105908,1.0,84.6458
supply_quota,low,exogenous,90,398592,1.0,83.7385
supply_quota,low,exogenous,91,291477,1.0,83.0418
supply_quota,low,exogenous,92,475436,1.0,83.9032
supply_quota,low,exogenous,93,666564,1.0,81.3109
supply_quota,low,exogenous,94,874629,1.0,88.8214
supply_quota,low,exogenous,95,382555,1.0,84.7836
supply_quota,low,exogenous,96,170556,1.0,84.488
supply_quota,low,exogenous,97,388163,1.0,79.2988
supply_quota,low,exogenous,98,372529,1.0,84.2965
supply_quota,low,exogenous,99,219685,1.0,81.9816
supply_quota,low,exogenous,100,702730,1.0,84.8558
supply_quota,low,exogenous,101,279947,1.0,81.6663
supply_quota,low,exogenous,102,735912,1.0,82.4247
supply_quota,low,exogenous,103,982154,1.0,86.8069
supply_quota,low,exogenous,104,716752,1.0,78.6961
supply_quota,low,exogenous,105,679515,1.0,83.965
supply_quota,low,exogenous,106,74871,1.0,86.9072
supply_quota,low,exogenous,107,638721,1.0,86.2632
supply_quota,low,exogenous,108,665823,1.0,78.0808
supply_quota,low,exogenous,109,179452,1.0,83.9933
supply_quota,low,exogenous,110,560087,1.0,84.4593
supply_quota,low,exogenous,111,764545,1.0,75.3923
supply_quota,low,exogenous,112,256703,1.0,78.142
supply_quota,low,exogenous,113,171340,1.0,82.0512
supply_quota,low,exogenous,114,484715,1.0,83.7674
supply_quota,low,exogenous,115,397888,1.0,86.4502
supply_quota,low,exogenous,116,283061,1.0,82.6004
supply_quota,low,exogenous,117,970343,1.0,83.6578
supply_quota,low,exogenous,118,671089,1.0,78.9891
supply_quota,low,exogenous,119,721591,1.0,79.8072
supply_quota,low,exogenous,120,584005,1.0,82.4547
supply_quota,low,exogenous,121,230284,1.0,84.0469
supply_quota,low,exogenous,122,717871,1.0,85.4554
supply_quota,low,exogenous,123,340036,1.0,80.626
supply_quota,low,exogenous,124,883795,1.0,80.0339
supply_quota,low,exogenous,125,805636,1.0,85.3908
supply_quota,low,exogenous,126,813695,1.0,81.9844
supply_quota,low,exogenous,127,58656,1.0,83.4795
supply_quota,low,exogenous,128,240175,1.0,84.7782
supply_quota,low,exogenous,129,861723,1.0,79.2103
supply_quota,low,exogenous,130,33660,1.0,80.0874
supply_quota,low,exogenous,131,844152,1.0,79.7673
supply_quota,low,exogenous,132,330777,1.0,80.9343
supply_quota,low,exogenous,133,420652,1.0,85.869
supply_quota,low,exogenous,134,280747,1.0,83.1088
supply_quota,low,exogenous,135,69404,1.0,84.9522
supply_quota,low,exogenous,136,221232,1.0,80.2628
supply_quota,low,exogenous,137,957493,1.0,84.0017
supply_quota,low,exogenous,138,988713,1.0,84.5711
supply_quota,low,exogenous,139,594732,1.0,80.9597
supply_quota,low,exogenous,140,918939,1.0,85.9603
supply_quota,low,exogenous,141,752788,1.0,78.997
supply_quota,low,exogenous,142,329964,1.0,77.2663
supply_quota,low,exogenous,143,222956,1.0,83.184
supply_quota,low,exogenous,144,687278,1.0,82.3103
supply_quota,low,exogenous,145,523482,1.0,83.1919
supply_quota,low,exogenous,146,414851,1.0,80.0343
supply_quota,low,exogenous,147,927658,1.0,79.6929
supply_quota,low,exogenous,148,958973,1.0,83.7282
supply_quota,low,exogenous,149,674080,1.0,81.1202
supply_quota,low,exogenous,150,481142,1.0,83.1846
supply_quota,low,exogenous,151,149812,1.0,77.9661
supply_quota,low,exogenous,152,277747,1.0,78.1901
supply_quota,low,exogenous,153,146414,1.0,83.4982
supply_quota,low,exogenous,154,258608,1.0,80.5347
supply_quota,low,exogenous,155,781178,1.0,73.6169
supply_quota,low,exogenous,156,588638,1.0,84.2838
supply_quota,low,exogenous,157,565159,1.0,82.1231
supply_quota,low,exogenous,158,275505,1.0,83.8177
supply_quota,low,exogenous,159,783301,1.0,83.4646
supply_quota,low,exogenous,160,612983,1.0,76.6857
supply_quota,low,exogenous,161,449246,1.0,82.2091
supply_quota,low,exogenous,162,941436,1.0,80.402
supply_quota,low,exogenous,163,611879,1.0,79.735
supply_quota,low,exogenous,164,418802,1.0,83.0666
supply_quota,low,exogenous,165,379581,1.0,81.0802
supply_quota,low,exogenous,166,229975,1.0,86.4645
supply_quota,low,exogenous,167,145052,1.0,80.6906
supply_quota,low,exogenous,168,534278,1.0,84.3351
supply_quota,low,exogenous,169,517489,1.0,90.1002
supply_quota,low,exogenous,170,95326,1.0,81.4065
supply_quota,low,exogenous,171,792496,1.0,77.5126
supply_quota,low,exogenous,172,49406,1.0,83.2022
supply_quota,low,exogenous,173,902932,1.0,80.8217
supply_quota,low,exogenous,174,114976,1.0,83.101
supply_quota,low,exogenous,175,160266,1.0,78.5887
supply_quota,low,exogenous,176,657925,1.0,85.077
supply_quota,low,exogenous,177,167754,1.0,86.7452
supply_quota,low,exogenous,178,830556,1.0,85.9467
supply_quota,low,exogenous,179,713537,1.0,78.3809
supply_quota,low,exogenous,180,442667,1.0,84.5895
supply_quota,low,exogenous,181,625381,1.0,83.5333
supply_quota,low,exogenous,182,66614,1.0,80.1214
supply_quota,low,exogenous,183,403458,1.0,78.1661
supply_quota,low,exogenous,184,400157,1.0,83.1045
supply_quota,low,exogenous,185,624835,1.0,80.5937
supply_quota,low,exogenous,186,490786,1.0,80.5192
supply_quota,low,exogenous,187,554817,1.0,84.8335
supply_quota,low,exogenous,188,263627,1.0,80.978
supply_quota,low,exogenous,189,580100,1.0,83.037
supply_quota,low,exogenous,190,902593,1.0,77.4819
supply_quota,low,exogenous,191,988211,1.0,81.3019
supply_quota,low,exogenous,192,12039,1.0,84.0161
supply_quota,low,exogenous,193,713329,1.0,82.7272
supply_quota,low,exogenous,194,755732,1.0,84.7177
supply_quota,low,exogenous,195,120117,1.0,81.6998
supply_quota,low,exogenous,196,714826,1.0,82.8983
supply_quota,low,exogenous,197,927768,1.0,86.2235
supply_quota,low,exogenous,198,563055,1.0,81.8143
supply_quota,low,exogenous,199,787353,1.0,74.6829
producer_signal,low,endogenous,0,670488,0.3667,67.3472
producer_signal,low,endogenous,1,116740,0.9,86.7252
producer_signal,low,endogenous,2,26226,0.4667,62.167
producer_signal,low,endogenous,3,777573,0.9,88.7024
producer_signal,low,endogenous,4,288390,0.7333,82.449
producer_signal,low,endogenous,5,256788,0.7667,82.9984
producer_signal,low,endogenous,6,234054,0.5667,65.6397
producer_signal,low,endogenous,7,146317,0.8333,84.7368
producer_signal,low,endogenous,8,772247,0.6667,80.6344
producer_signal,low,endogenous,9,107474,0.9667,98.6977
producer_signal,low,endogenous,10,709571,0.6333,76.7399
producer_signal,low,endogenous,11,776647,0.9,94.863
producer_signal,low,endogenous,12,935519,0.8333,84.7307
producer_signal,low,endogenous,13,571859,0.8333,86.5402
producer_signal,low,endogenous,14,91162,0.5333,57.2932
producer_signal,low,endogenous,15,619177,0.6667,85.3954
producer_signal,low,endogenous,16,442418,0.9667,89.0945
producer_signal,low,endogenous,17,33327,0.9,98.9556
producer_signal,low,endogenous,18,31245,0.9,90.7381
producer_signal,low,endogenous,19,98247,0.9333,90.8879
producer_signal,low,endogenous,20,229259,0.9667,97.4097
producer_signal,low,endogenous,21,243963,0.7333,91.3854
producer_signal,low,endogenous,22,529904,0.8,91.7528
producer_signal,low,endogenous,23,631263,0.6667,83.605
producer_signal,low,endogenous,24,27825,0.5667,75.3907
producer_signal,low,endogenous,25,588509,0.7333,84.7066
producer_signal,low,endogenous,26,208497,0.7,86.0293
producer_signal,low,endogenous,27,750801,0.8,86.1967
producer_signal,low,endogenous,28,681454,0.5,81.5113
producer_signal,low,endogenous,29,735393,0.3,65.2903
producer_signal,low,endogenous,30,571413,0.5333,79.0255
producer_signal,low,endogenous,31,439899,0.7333,92.701
producer_signal,low,endogenous,32,231149,0.7,71.6229
producer_signal,low,endogenous,33,471030,0.7,83.1642
producer_signal,low,endogenous,34,617890,0.9667,94.5687
producer_signal,low,endogenous,35,291705,0.4667,73.2655
producer_signal,low,endogenous,36,848750,0.8667,87.1565
producer_signal,low,endogenous,37,911528,0.8,85.251
producer_signal,low,endogenous,38,6815,0.8,86.9899
producer_signal,low,endogenous,39,795668,0.8333,84.7953
producer_signal,low,endogenous,40,844963,0.5667,81.3242
producer_signal,low,endogenous,41,167415,0.9667,95.4952
producer_signal,low,endogenous,42,732053,0.7667,90.7152
producer_signal,low,endogenous,43,443144,0.6333,68.7604
producer_signal,low,endogenous,44,356779,0.7,72.4513
producer_signal,low,endogenous,45,291370,0.7667,91.1959
producer_signal,low,endogenous,46,163033,0.5333,72.1057
producer_signal,low,endogenous,47,225773,0.7,86.3377
producer_signal,low,endogenous,48,800582,0.7333,76.9189
producer_signal,low,endogenous,49,352945,0.7333,93.804
producer_signal,low,endogenous,50,107176,0.8,84.5184
producer_signal,low,endogenous,51,97252,0.9,90.264
producer_signal,low,endogenous,52,398383,0.7333,84.2151
producer_signal,low,endogenous,53,101415,0.9667,92.2936
producer_signal,low,endogenous,54,376418,0.7,81.9725
producer_signal,low,endogenous,55,888663,0.5,64.919
producer_signal,low,endogenous,56,360664,0.9667,90.5008
producer_signal,low,endogenous,57,633053,0.8667,80.0117
producer_signal,low,endogenous,58,277371,0.8667,85.1783
producer_signal,low,endogenous,59,846336,0.9,90.0475
producer_signal,low,endogenous,60,45562,0.8667,91.932
producer_signal,low,endogenous,61,765180,0.4333,60.4638
producer_signal,low,endogenous,62,481742,0.7667,88.3593
producer_signal,low,endogenous,63,562276,0.8667,82.9053
producer_signal,low,endogenous,64,130890,0.5667,79.6224
producer_signal,low,endogenous,65,967097,0.6667,85.9802
producer_signal,low,endogenous,66,396923,0.5333,64.2626
producer_signal,low,endogenous,67,82628,0.8667,84.8087
producer_signal,low,endogenous,68,578857,0.8,80.4732
producer_signal,low,endogenous,69,307420,0.6,87.5182
producer_signal,low,endogenous,70,869694,0.7,77.4777
producer_signal,low,endogenous,71,659177,0.4667,76.182
producer_signal,low,endogenous,72,648565,0.5667,71.5839
producer_signal,low,endogenous,73,928464,0.6,81.2513
producer_signal,low,endogenous,74,903566,0.9667,99.5141
producer_signal,low,endogenous,75,379202,0.2333,59.0047
producer_signal,low,endogenous,76,605398,0.8667,89.9627
producer_signal,low,endogenous,77,201630,0.9333,88.378
producer_signal,low,endogenous,78,738798,0.8,83.3663
producer_signal,low,endogenous,79,72934,0.7667,86.5539
producer_signal,low,endogenous,80,48051,0.5333,77.3856
producer_signal,low,endogenous,81,693385,0.8,83.4435
producer_signal,low,endogenous,82,238969,0.8333,95.4865
producer_signal,low,endogenous,83,810621,0.5333,68.1685
producer_signal,low,endogenous,84,303446,0.7667,79.4352
producer_signal,low,endogenous,85,83668,0.6,90.1312
producer_signal,low,endogenous,86,896866,0.7333,82.0342
producer_signal,low,endogenous,87,244099,0.7667,85.5468
producer_signal,low,endogenous,88,908574,0.7667,80.9023
producer_signal,low,endogenous,89,105908,0.7333,88.2635
producer_signal,low,endogenous,90,398592,0.8333,89.1658
producer_signal,low,endogenous,91,291477,0.9,89.3588
producer_signal,low,endogenous,92,475436,0.6,73.6548
producer_signal,low,endogenous,93,666564,0.9333,95.9957
producer_signal,low,endogenous,94,874629,0.7,84.9286
producer_signal,low,endogenous,95,382555,0.8,81.3297
producer_signal,low,endogenous,96,170556,0.7,80.0166
producer_signal,low,endogenous,97,388163,0.8,83.3797
producer_signal,low,endogenous,98,372529,0.5667,88.071
producer_signal,low,endogenous,99,219685,0.9333,87.8983
producer_signal,low,endogenous,100,702730,0.5333,78.1939
producer_signal,low,endogenous,101,279947,0.5333,68.3732
producer_signal,low,endogenous,102,735912,0.6,67.8518
producer_signal,low,endogenous,103,982154,0.6667,86.6611
producer_signal,low,endogenous,104,716752,0.7,80.1668
producer_signal,low,endogenous,105,679515,0.5,68.5394
producer_signal,low,endogenous,106,74871,0.8667,91.1672
producer_signal,low,endogenous,107,638721,0.9333,95.5651
producer_signal,low,endogenous,108,665823,0.9,84.0225
